# downloaded from http://dustpedia.astro.noa.gr
# name,RA,DEC,dist_best,vhelio,HIflux,HIfluxerr,MHI,MHIerr,logMHI,logMHI_err,HI_ref,Flag
NGC4116,181.9038,2.69142,17.1395812047,1307.71628996,39.91999816894532,0.10000000100000002,2.767597487407686E9,6932859.858698828,9.442102927652847,0.0010879143705126992,Haynes2018,0.0
NGC4117,181.94205,43.12632,20.2,946.071296099,2.779710923817525,0.5012401620000001,2.6767904590366262E8,4.826814442578549E7,8.427614375652414,0.07917814790623812,vanDriel2016,0.0
NGC4119,182.04,10.37897,13.39,1650.37991674,0.8399999737739562,0.0,3.55428647942991E7,0.0,7.550752429496689,0.0,Boselli2014,1.0
NGC4123,182.0463,2.87825,20.1372378998,1325.69863772,58.58470460177666,0.12002826620310053,5.606554511223123E9,1.1486701595592558E7,9.74869604905303,8.897832150367435E-4,Haynes2018,3.0
NGC4125,182.025,65.1741,23.6592009233,1387.63783557,7.204400548709999,0.0,9.51721758902321E8,0.0,8.978509998557213,0.0,Bettoni2003_uplim,1.0
NGC4138,182.37405,43.68527,13.6772931816,876.139943694,18.72,1.97,8.264529994219999E8,8.697181671267866E7,8.9172181601796,0.04587283964643518,Springob2005,0.0
NGC4144,182.49375,46.45731,6.88652768158,265.739139136,47.48,3.82,5.314021514140055E8,4.275392203878499E7,8.725423308345501,0.03501681686934788,Springob2005,0.0
NGC4151,182.63595,39.40579,3.89045281684,987.031088221,47.1,4.7,1.682415323533199E8,1.6788433164768714E7,8.225933215274795,0.043481951576250566,Huchtmeier1989,0.0
NGC4152,182.6562,16.03282,33.8844319835,2162.87682793,26.25,0.09000000299999998,7.112818557581292E9,2.4386807452180557E7,9.852041730327784,0.0014890155459363896,Haynes2018,0.0
NGC4165,183.04905,13.24642,56.754484968,1869.16514784,1.0800000429153442,0.090000003,8.209867528510524E8,6.841556273758796E7,8.914336149555366,0.03627533357430579,Haynes2018,0.0
NGC4168,183.072,13.20515,34.1979003954,2270.7709145,nan,nan,nan,nan,nan,nan,nan,
NGC4178,183.1932,10.86585,25.0034400004,374.632245023,69.67835646504128,0.13442769235063817,1.0280386157360954E10,1.9833541739186227E7,10.012009428167158,8.378681781833208E-4,Haynes2018,3.0
NGC4179,183.21705,1.29967,18.4,1260.76238192,2.339999914169312,0.0,1.8696636754211426E8,0.0,8.271763490469494,0.0,Boselli2014,1.0
NGC4180,183.2625,7.03875,34.9945286907,2230.8101417,3.1600000858306885,0.109999999,9.132704272767388E8,3.179105814159551E7,8.96059939493197,0.015123956163610508,Haynes2018,0.0
NGC4183,183.3204,43.69854,16.6724768118,919.097774457,42.50000000000001,6.400000000000001,2.7880539748912873E9,4.198481279836305E8,9.445301177162895,0.06590082860898061,Huchtmeier1989,0.0
NGC4189,183.447,13.42476,22.6986457276,2104.93370737,12.22999954223633,0.10000000100000002,1.4870937108881512E9,1.2159393202852564E7,9.172338336941099,0.0035511380504216206,Haynes2018,0.0
NGC4191,183.4599,7.20089,45.1,2623.42473448,7.46999979019165,0.10999999900000001,3.5857968084864616E9,5.280289931388213E7,9.554585676343486,0.0063956957922775,Haynes2018,0.0
NGC4192,183.4512,14.89996,12.7057437306,-113.888202487,84.82144153901861,0.1372885461830616,3.2316017533568916E9,5230539.586288972,9.50941783509257,7.029320555984597E-4,Haynes2018,3.0
NGC4193,183.47325,13.17282,35.9749132921,2464.58066259,8.399999618530273,0.119999997,2.565610835035791E9,3.665158420288816E7,9.40919078102793,0.006204629134016315,Haynes2018,0.0
NGC4194,183.54,54.52654,39.1,2461.58360463,7.75321372079,nan,2.7973529977615066E9,nan,9.446747273417206,nan,Casasola2004,0.0
NGC4197,183.66045,5.80529,25.0034400004,2082.95528233,25.709999084472656,0.119999997,3.7932685571649976E9,1.7704870979959432E7,9.579013591125152,0.002027060169941919,Haynes2018,0.0
NGC4200,183.68415,12.18073,24.2102806852,2339.70324758,nan,nan,nan,nan,nan,nan,nan,
NGC4203,183.77085,33.19722,14.9968359727,1081.93792363,21.84000015258789,0.119999997,1.1592148150163276E9,6369311.983554187,9.064163922876096,0.002386257360611488,Haynes2018,0.0
NGC4206,183.82005,13.02386,18.879914486,701.311562683,42.87514046081231,0.09523106432638714,3.606762989661432E9,8011073.008419099,9.557117604568402,9.646241056149307E-4,Haynes2018,3.0
NGC4207,183.87705,9.58488,18.0301791507,608.402765918,6.570000171661377,0.100000001,5.040544669170964E8,7672061.815192191,8.702477467801598,0.0066107765496941084,Haynes2018,0.0
NGC4212,183.91395,13.90135,16.9043971409,-85.9156615253,13.920000076293944,0.09000000299999998,9.387514374428396E8,6069513.812070802,8.972550615016766,0.002807977684423868,Haynes2018,0.0
NGC4214,183.9135,36.32704,2.97851627246,291.713641458,200.0,10.0,4.187375935465854E8,2.0936879677329324E7,8.621941952859046,0.021732846890545332,Wong2006,0.0
NGC4215,183.9771,6.40111,22.6986457276,2067.96999253,1.15441859529,0.0,1.40370294116477E8,0.0,8.147275209885692,0.0,Bettoni2003_uplim,1.0
NGC4216,183.97635,13.14958,13.8038535584,132.869569568,32.67247111448141,0.15528741804394788,1.4692465252797155E9,6983111.257247592,9.167094672295313,0.0020641529312444007,Haynes2018,3.0
NGC4217,183.96225,47.0919,18.5353216068,999.019320062,9.2,0.9,7.45933448912971E8,7.29717504371388E7,8.87270008208506,0.04262164070328378,Huchtmeier1989,0.0
NGC4222,184.0941,13.30724,19.7696965748,229.774443614,18.680000305175785,0.10000000100000002,1.723014330705995E9,9223845.44021399,9.23628888959002,0.002324939132895665,Haynes2018,0.0
NGC4224,184.14075,7.46214,57.8096159117,2583.46396168,3.2499999999999996,0.11999999699999998,2.5632769476552987E9,9.464406979796703E7,9.408795531795096,0.016042781303535314,Haynes2018,0.0
NGC4233,184.28205,7.62438,32.9609807718,2272.76895314,0.548809367074,0.0,1.4071285346729064E8,0.0,8.148333770035714,0.0,Bettoni2003_uplim,1.0
NGC4234,184.2882,3.68315,32.9,2014.02294924,3.650000095367432,0.09000000300000001,9.323879983614922E8,2.299038931355602E7,8.969596674673802,0.01071080225961829,Haynes2018,0.0
NGC4235,184.2912,7.19157,18.7068348774,2420.62381251,16.6925004712,17.0,1.3785865141359518E9,1.4039820325748043E9,9.139434025743117,nan,Bettoni2003,0.0
NGC4236,184.17525,69.46257,4.40554917682,-0.999019320062,629.3921939040001,nan,2.882925781684435E9,nan,9.459833462013666,nan,Bettoni2003,0.0
NGC4237,184.2975,15.3239,19.5884384763,863.152692533,3.440000057220459,0.07999999799999999,3.115086326891884E8,7244386.524298591,8.493470086556437,0.01010169265018046,Haynes2018,0.0
NGC4239,184.3122,16.53137,17.4,907.109542616,18.733496842599997,0.0,1.3385338269594758E9,0.0,9.126629351000132,0.0,Bettoni2003_uplim,1.0
NGC4244,184.37295,37.80716,4.34510235621,244.759733415,422.0,4.2,1.880288443483905E9,1.871377123846542E7,9.274224476819267,0.004322504866945742,Huchtmeier1989,0.0
NGC4251,184.5348,28.17526,19.4088635494,1067.95165315,1.2000000476837156,0.0,1.0668257258706173E8,0.0,8.028093479898358,0.0,Boselli2014,1.0
NGC4252,184.6287,5.55947,21.7771126436,875.140924374,4.659999847412109,0.090000003,5.215530632909959E8,1.0072913969616676E7,8.717298500532666,0.00838870538567793,Haynes2018,0.0
NGC4254,184.70655,14.41641,12.8824853329,2406.63754203,88.77419685742228,0.12673797766085193,3.476946980533888E9,4963843.616325234,9.541198068239447,6.200184726088409E-4,Haynes2018,3.0
NGC4255,184.73415,4.78592,28.7078179239,1975.06119576,nan,nan,nan,nan,nan,nan,nan,
NGC4258,184.74,47.30388,7.62078956475,453.554771308,490.424479284,nan,6.721776709706659E9,nan,9.827484081570988,nan,Bettoni2003,0.0
NGC4259,184.8426,5.37637,57.0163701354,2472.57281715,nan,nan,nan,nan,nan,nan,nan,
NGC4260,184.84275,6.0987,36.3078006933,1798.23477611,1.1399999856948853,0.0,3.5466369503380704E8,0.0,8.549816734416547,0.0,Boselli2014,1.0
NGC4261,184.8459,5.82504,31.7687301028,2219.82092918,nan,nan,nan,nan,nan,nan,nan,
NGC4262,184.87755,14.87758,15.2756611191,1364.6603912,8.649999618530273,0.090000003,4.763521413004755E8,4956265.469511699,8.677928121800676,0.004518834357497781,Haynes2018,0.0
NGC4266,184.92615,5.5383,13.6264336428,1534.49367562,5.309999942779541,0.0,2.3268636260209212E8,0.0,8.366770930685894,0.0,Springob2005_uplim,1.0
NGC4267,184.9389,12.79842,15.631468051,982.035991621,0.8,0.0,4.6131919399477094E7,0.0,7.664001524568375,0.0,Huchtmeier1989_u...,1.0
NGC4268,184.9467,5.28371,30.17,2016.02098788,8.28261733758,nan,1.7792223297203038E9,nan,9.250230220449094,nan,Bettoni2003,0.0
NGC4269,184.95495,6.01492,13.6400873839,2071.96606981,nan,nan,nan,nan,nan,nan,nan,
NGC4270,184.95585,5.46349,24.93,2361.68167263,2.0699999332427983,0.07999999800000002,3.0361756395637697E8,1.1734012249724435E7,8.482326891428634,0.016792691919331304,Haynes2018,0.0
NGC4273,184.98345,5.34385,27.9254447899,2378.66500107,17.21999931335449,0.10999999899999999,3.1691685039171224E9,2.0244398806192737E7,9.500945331135979,0.0027742766820022524,Haynes2018,0.0
NGC4276,185.0313,7.69177,27.5422906622,2615.43257992,5.039999961853028,0.07999999800000002,9.022827417729272E8,1.4321948070390083E7,8.95534265056896,0.006894142140883908,Haynes2018,0.0
NGC4281,185.08965,5.38642,24.4343061708,2725.32470513,0.7328711257130001,0.0,1.032617871683369E8,0.0,8.013939637180604,0.0,Bettoni2003_uplim,1.0
NGC4287,185.202,5.63985,28.5758956447,2135.90330629,1.100000023841858,0.07,2.1198464296304855E8,1.3489931589967959E7,8.32630439999487,0.027674318037187007,Haynes2018,0.0
NGC4289,185.25945,3.72208,45.0816997568,2612.43552196,16.58827046670005,0.13141225458754252,7.956346259711407E9,6.303016364663685E7,9.900713675333453,0.003440552237461425,Haynes2018,3.0
NGC4292,185.3187,4.59563,9.46236795663,2257.78366334,1.9,0.0,4.014812505424154E7,0.0,7.603665268229638,0.0,Huchtmeier1989_u...,1.0
NGC4294,185.3244,11.51048,15.4881682298,337.668530181,29.790000915527347,0.10999999900000001,1.6864855869620564E9,6227371.8650310105,9.226982633974911,0.001603645800746456,Haynes2018,0.0
NGC4298,185.38665,14.6061,16.6724768118,1128.89183167,18.260000000000005,2.6152430470000003,1.197879190153292E9,1.715632652663946E8,9.078413020310864,0.06263136000768377,Springob2005,0.0
NGC4299,185.41845,11.50228,19.7696965748,241.762675455,19.079999923706055,0.100000001,1.7599096767308893E9,9223845.440214003,9.245490379232352,0.0022761974147060826,Haynes2018,0.0
NGC4300,185.4228,5.38478,37.4249044238,2267.77385654,1.649999976158142,0.0,5.45402771777384E8,0.0,8.736717340728022,0.0,Boselli2014,1.0
NGC4302,185.4264,14.59814,14.3218835215,1124.89575439,33.86565696535778,0.11416555655475724,1.63935036835813E9,5526464.408193829,9.214671782602206,0.001464069021087866,Haynes2018,3.0
NGC4303A,185.613,4.56615,13.5718186783,1278.74472968,21.350000381469727,0.079999998,9.280812262880287E8,3477587.5932978657,8.967585987625043,0.0016273405040987399,Haynes2018,0.0
NGC4305,185.51505,12.74088,41.6869273621,1920.11513316,1.3300000429153445,0.0,5.454606542593298E8,0.0,8.736763429068565,0.0,Boselli2014,1.0
NGC4306,185.517,12.7875,13.9131622064,1518.50936649,nan,nan,nan,nan,nan,nan,nan,
NGC4307,185.5233,9.04361,23.3345822625,1056.96244063,1.3200000524520874,0.100000001,1.69623496992135E8,1.2850264604506848E7,8.229486012467857,0.03296425603233022,Haynes2018,0.0
NGC4309,185.5515,7.14431,26.6685939069,1046.97224742,0.35,0.07,5.8746268220216475E7,1.174925364404332E7,7.7689802838315565,0.08804562952784067,Springob2005,0.0
NGC4312,185.63055,15.53786,10.0,151.850936649,1.93000042051452,0.09000002505543898,4.554800992414267E7,2124000.604908544,7.658469406603327,0.02026677457663828,Haynes2018,3.0
NGC4313,185.66055,11.80084,12.2461703828,1435.59076293,1.6600001045317518,0.09000001047706772,5.8751737319751516E7,3185335.346513422,7.769020713449742,0.023569199551777054,Haynes2018,3.0
NGC4316,185.676,9.33255,26.4240833954,1250.77218872,9.550000190734865,0.11999999700000001,1.5736757261221864E9,1.9773934988707557E7,9.19691524589813,0.005457390441833354,Haynes2018,0.0
NGC4321,185.7282,15.82189,15.9220924451,1572.45640978,52.71597681493568,0.12947026157638097,3.153948107783283E9,7746085.954699381,9.498854543562073,0.0010666279328299666,Haynes2018,3.0
NGC4322,185.75715,15.90558,14.1,1819.21418183,16.0,3.0,7.5070656E8,1.4075748000000045E8,8.87547021093679,0.08240512432299596,Huchtmeier1989,0.0
NGC4324,185.77575,5.25049,17.2981602494,1654.37599402,9.109999656677244,0.11999999699999998,6.433246549314457E8,8474089.98634364,8.80843019572727,0.00572100473408188,Haynes2018,0.0
NGC4328,185.83335,15.82048,20.2,478.53025431,nan,nan,nan,nan,nan,nan,nan,
NGC4330,185.82075,11.36754,18.7068348774,1640.38972354,6.923757578318812,0.11005972807722846,5.718136022272482E8,9089522.429291127,8.757254482085232,0.0069041064399710805,Haynes2018,3.0
NGC4339,185.8956,6.08169,16.2929563193,1291.73198084,3.5999999046325684,0.0,2.2553517163433424E8,0.0,8.353214278611372,0.0,Boselli2014,1.0
NGC4340,185.8971,16.72246,14.6554746764,949.068354059,1.0,0.0,5.0688773365782E7,0.0,7.704911781716242,0.0,Boselli2014,1.0
NGC4341,185.97285,7.10722,13.6810486073,914.102677857,nan,nan,nan,nan,nan,nan,nan,
NGC4342,185.91255,7.05392,16.8,750.263509366,1.1487188309999998,0.0,7.651459907529984E7,0.0,7.8837443069567135,0.0,Bettoni2003_uplim,1.0
NGC4343,185.9112,6.95406,21.978599114,996.022262102,5.489999771118164,0.10000000099999999,6.258703021742375E8,1.1400188298604611E7,8.79648434457479,0.007911521797669074,Haynes2018,0.0
NGC4350,185.99085,16.69347,14.8593540735,1244.7780728,1.1699999570846558,0.0,6.096740517307955E7,0.0,7.785097711456328,0.0,Boselli2014,1.0
NGC4351,186.006,12.2046,12.4738270345,2300.7414941,5.570000171661377,0.079999998,2.0453453461621672E8,2937659.2278776555,8.310766646949725,0.006238051352946528,Haynes2018,0.0
NGC4352,186.02085,11.21806,18.4501454406,2080.95724369,0.7941045134600001,0.0,6.379538392870756E7,0.0,7.8047892554168135,0.0,Bettoni2003_uplim,1.0
NGC4353,185.99955,7.78444,28.5758956447,1118.90163847,1.440000057220459,0.079999998,2.7750717398214716E8,1.5417064264013102E7,8.443274214776126,0.024152338284609165,Haynes2018,0.0
NGC4355,186.72765,-0.87756,25.35,2126.91213241,2.7799999999999994,0.4599999999999999,4.2161176979999995E8,6.976309860000034E7,8.62491272622689,0.07252851265785587,Huchtmeier1989,0.0
NGC4356,186.0606,8.53601,15.9220924451,1132.88790895,0.9200000166893004,0.079999998,5.504274960102242E7,4786325.858453557,7.740700120480453,0.037860355428227965,Haynes2018,0.0
NGC4359,186.0465,31.52179,19.8609427189,1249.7731694,19.530000686645508,0.07,1.8180841440396786E9,6516430.422433756,9.259613979241538,0.0015566176639696394,Haynes2018,0.0
NGC4365,186.1173,7.31764,23.0144175676,1219.8025898,3.5999999046325684,0.0,4.500020262921038E8,0.0,8.653214469343116,0.0,Boselli2014,1.0
