#galaxy   structure    hexagon    f_CO   f_SFR   r_gal   r_weighted    Sigma_SFR      Sigma_star      Sigma_mol      Sigma_mol_4p35   Sigma_mol_N12   Sigma_mol_B13      F_CO_60pc      F_CO_150pc   Sigma_mol_combo
NGC4536       spiral     742  0.929568      -NaN  9.588609  9.697292  0.00250769   18.9113    2.8229    1.9902    4.4848    7.7692       NaN   10.2310    3.3306
NGC4536       spiral    1572  0.844292      -NaN 11.857742 11.746274  0.00077391    9.5638    2.6202    1.5413    3.7385    4.5017       NaN   21.9568    2.3322
NGC4536       spiral    1573  1.000000      -NaN 11.657534 11.170599  0.00052186    9.5865    1.9054    1.1389    2.2566    1.7693       NaN   70.2319    1.9424
NGC4536       spiral    1622  0.840440      -NaN  9.252992  9.647603  0.00077573   11.0691    2.0655    1.4957    3.3341    6.0045       NaN    9.3769    1.7673
NGC4536       spiral    1623  1.009009      -NaN  9.726271  9.830285  0.00053954   10.0388    1.6750    1.1680    2.5726    2.2367       NaN   35.5636    1.5932
NGC4536       spiral    1676  1.000000      -NaN 12.762386 12.512837  0.00175668   13.5054    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4536       spiral    1722  0.835512      -NaN  6.556262  6.704614  0.00270892   56.3686    5.6167    5.0437    7.7753    6.2863       NaN   61.0934    5.6220
NGC4536       spiral    1726  0.994388      -NaN 12.486967 12.648752  0.00099336   12.5163    2.1006    1.1752    2.9091    3.5601       NaN   22.4137    2.0640
NGC4536       spiral    1773  0.952694      -NaN  6.285498  6.200826  0.00389688   81.4585    6.4219    5.8926   10.6408    9.0972       NaN   35.4837    6.4633
NGC4536       spiral    1776  0.904257      -NaN 11.164295 11.032689  0.00138528   17.5306    3.9942    2.4833    5.8893    9.4487       NaN   13.0656    3.7828
NGC4536       spiral    1777  0.959965      -NaN 12.800679 12.433325  0.00073450   10.6251    3.2531    1.7750    4.4388    4.1920       NaN   35.8363    3.3250
NGC4536       spiral    1816  1.000629      -NaN  6.285498  6.072414  0.00262132   68.4579    5.2849    4.8494    8.9880    7.7735       NaN   32.7092    5.3010
NGC4536       spiral    1826  0.989806      -NaN 10.390366 10.902583  0.00245131   22.0623    2.2047    1.4580    3.3722    7.7188       NaN    7.1401    2.2105
NGC4536       spiral    1827  1.015710      -NaN 12.025356 10.974385  0.00139067   12.6070    1.8326    1.0637    2.5941    4.3529       NaN   13.0387    1.9162
NGC4536       spiral    1865  0.841764      -NaN  9.413636  9.089741  0.00157480   25.3077    1.8321    1.3098    2.4743    2.0038       NaN   54.3051    2.1047
NGC4536       spiral    1866  1.000000      -NaN  7.942989  8.088344  0.00282611   38.5393    3.4342    2.7608    5.6943    4.9913       NaN   31.6178    3.4797
NGC4536       spiral    1875  0.982941      -NaN  8.787203  8.814797  0.00176196   24.1009    2.6137    1.9644    4.3132    8.6120       NaN    7.7052    2.6117
NGC4536       spiral    1915  0.939710      -NaN 10.063586 10.035064  0.00249820   24.4021    3.2113    2.1798    4.9883    6.0914       NaN   18.7459    3.2870
NGC4536       spiral    1916  0.983604      -NaN  8.865824  9.119743  0.00215189   21.1239    1.8165    1.3567    2.9865    4.2811       NaN   13.1025    2.2812
NGC4536       spiral    1922  1.000000      -NaN  7.507551  7.403741  0.00322948   22.0974    1.7631    1.4675    3.0913    4.4755       NaN   11.6230    1.7196
NGC4536       spiral    1923  0.942630      -NaN  8.463042  8.171204  0.00298438   18.3954    2.6546    2.0474    4.4484    5.9458       NaN   14.2747    2.6290
NGC4536       spiral    1924  0.916050      -NaN  9.607383  9.028507  0.00173653   13.5386    2.2125    1.5575    3.5119    7.8763       NaN    6.9056    2.1741
NGC4536       spiral    1964  1.000000      -NaN 11.349987 10.971383  0.00171049   17.9940    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4536       spiral    1965  0.852258      -NaN 10.440393 10.503926  0.00156810   14.3970    2.3094    1.5212    3.5239    3.9570       NaN   22.2590    3.0066
NGC4548       spiral     173      -NaN  0.981592 10.132157      -NaN  0.00143977   44.7395    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     174      -NaN  1.000000  9.795114      -NaN  0.00152557   52.9804    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     175      -NaN  0.978281  9.587326      -NaN  0.00089892   56.8025    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     176      -NaN  0.826166  9.517263      -NaN  0.00154779   62.1131    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     208  0.945642  0.985673  9.294994  8.839681  0.00135388   41.8239    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     214      -NaN  0.846870  7.785362      -NaN  0.00173602   74.9457    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     215      -NaN  1.000000  8.107128      -NaN  0.00233032   80.3410    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     244      -NaN  0.997028  9.179700      -NaN  0.00061482   44.9147    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     254      -NaN  1.000000  7.213569      -NaN  0.00226541   87.5809    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     282      -NaN  1.000000  8.754649      -NaN  0.00131295   46.8690    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     286  0.832650  0.834614  5.002639  4.926891  0.00197358  133.9065    3.2913    3.6135    6.8020    8.9826       NaN    9.2553    3.4193
NGC4548       spiral     287  0.965088  0.978704  4.341001  4.391411  0.00145050  131.9154    3.4107    3.9321    7.2563    9.1023       NaN    9.7181    3.4514
NGC4548       spiral     288  0.890234  0.890330  3.918046  4.030573  0.00121149  117.4358    2.6079    3.1020    5.6522    8.3470       NaN    7.4182    2.7255
NGC4548       spiral     293  0.962814  0.984855  6.182120  6.072470  0.00212237   94.0489    6.7257    6.7682   11.7403    9.9555       NaN   32.6293    5.6146
NGC4548       spiral     321  1.000000  0.897657  8.788433  8.234092  0.00131572   47.5271    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     333  1.000000  1.000000  5.663672  5.682772  0.00253449  115.6404    7.2546    7.5853   14.5644   14.3742       NaN   16.6093    7.2787
NGC4548       spiral     362  1.007409  0.857205  8.116536  8.455142  0.00117180   59.6153    4.4928    3.9194       NaN       NaN       NaN       NaN    3.5249
NGC4548       spiral     363  0.998361  0.962397  6.957030  6.601686  0.00283773  102.0219    9.8139    9.3266   16.2946   13.2842       NaN   36.3308    9.3940
NGC4548       spiral     374  0.954062  0.940966  5.797525  5.779769  0.00305514  139.5513    9.6758   10.0174   16.2305   12.2345       NaN   37.8617    9.7790
NGC4548       spiral     377      -NaN  0.899509  9.276041      -NaN  0.00039251   48.5738    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     402      -NaN  1.000000  9.015968      -NaN         NaN   47.0304    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     404  1.000000  1.000000  6.766962  6.692083  0.00222466   95.0030    7.9270    7.6400   13.3829   11.1829       NaN   34.9042    8.0176
NGC4548       spiral     442      -NaN  1.000000  9.176381      -NaN         NaN   47.3735    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     444      -NaN  0.897556  7.131537      -NaN  0.00136653   76.4340    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     445  0.833435  0.902596  6.182120  6.046876  0.00124424   85.4477    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     449  0.960488  0.845884  3.814024  3.519523  0.00117932   99.0983    1.1679    1.3999    2.5428    4.1635       NaN    6.6042    1.3630
NGC4548       spiral     450  0.951007  0.907432  3.918046  3.913571  0.00172322  125.0131    3.3986    4.0425    7.3659    8.5861       NaN   10.9097    3.4256
NGC4548       spiral     451  0.942321  0.898879  4.341001  4.420012  0.00232258  143.0102    4.4966    5.1839    9.5664    9.9553       NaN   12.9823    4.1452
NGC4548       spiral     452  0.998205  0.990972  5.002639  5.125573  0.00250734  154.0793    4.5184    4.9607    8.8572    6.9984       NaN   24.4661    4.5489
NGC4548       spiral     456      -NaN  0.929466  8.754649      -NaN  0.00060261   52.6459    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     481      -NaN  1.000000  9.736519      -NaN         NaN   41.5146    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     484      -NaN  0.917558  7.213569      -NaN  0.00149729   69.3461    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     485      -NaN  1.000000  6.569523      -NaN  0.00136261   71.9488    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     494      -NaN  0.882133  9.179700      -NaN  0.00034313   47.3027    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     520      -NaN  1.000000  9.859001      -NaN         NaN   35.9769    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     525      -NaN  0.947906  7.628048      -NaN  0.00033631   51.7725    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     526      -NaN  1.000000  7.645343      -NaN  0.00030951   52.6426    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     527  1.000000  1.000000  7.836091  8.362449  0.00040428   52.9205    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     528  1.000000  1.000000  8.188180  8.019552  0.00065146   53.6659    0.0210    0.0182    0.0377    0.0842       NaN    5.6118    1.4740
NGC4548       spiral     529  1.000000  0.920414  8.682002  8.687087  0.00083064   52.2268    2.2408    1.8749       NaN       NaN       NaN       NaN    3.4849
NGC4548       spiral     931      -NaN  0.984570  9.909814      -NaN  0.00060770   37.3176    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     932 -5.778270  0.962562  9.380400  6.884126  0.00087918   47.4691    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     935      -NaN  0.863397  8.572504      -NaN  0.00127369   63.4144    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     936      -NaN  1.000000  8.604123      -NaN  0.00149094   69.2512    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     937      -NaN  0.808274  8.789934      -NaN  0.00139885   72.7953    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     967      -NaN  0.973980  9.547737      -NaN  0.00063867   39.7782    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral     976      -NaN  1.000000  7.570759      -NaN  0.00252854   85.6592    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1005      -NaN  1.000000  8.912263      -NaN  0.00098334   44.7706    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1016      -NaN  0.952021  7.062793      -NaN  0.00193694   85.9523    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1044  1.000000  0.999120  8.712822  8.119653  0.00110911   48.7882    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1056  1.000000  1.000000  6.359327  6.137423  0.00233541   97.2226    7.0213    6.9738   13.6726   15.4020       NaN   14.5633    6.2087
NGC4548       spiral    1085  0.984560  0.968377  6.677099  6.531262  0.00479783  119.4485   13.8656   13.4524   17.0621   12.4930       NaN   94.3075   13.9094
NGC4548       spiral    1096  0.879935  0.826242  6.218889  6.012002  0.00247006  113.2561    6.8008    6.8252   13.3251   13.0945       NaN   17.5771    6.8688
NGC4548       spiral    1099      -NaN  1.000000  9.671091      -NaN  0.00042904   45.4796    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1123  1.043502  0.976573  8.517978  8.531559  0.00057291   52.5176    3.1687    2.6835       NaN       NaN       NaN       NaN    1.8841
NGC4548       spiral    1135  0.996701  0.983900  5.531902  5.738599  0.00393237  169.3461   12.1848   12.8649   18.3043   12.6170       NaN   54.3511   12.0677
NGC4548       spiral    1165  0.986914  0.992136  6.359327  6.367773  0.00187938   92.6997    7.7966    7.7439   15.1824   16.6616       NaN   15.3386    7.7501
NGC4548       spiral    1169  0.994759  0.974211  3.040173  3.102878  0.00134251  139.0395    1.4130    1.7932    3.1825    5.1732       NaN    5.7088    1.5408
NGC4548       spiral    1202      -NaN  0.814472  9.914242      -NaN         NaN   39.7060    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1203      -NaN  0.816438  8.914422      -NaN         NaN   50.8058    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1205      -NaN  0.984233  7.062793      -NaN  0.00152199   74.9495    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1216      -NaN  1.000000  8.912263      -NaN  0.00036950   51.9749    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1242      -NaN  1.000000  9.717804      -NaN         NaN   39.8142    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1246      -NaN  1.000000  7.093737      -NaN  0.00111902   60.6358    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1247      -NaN  1.000000  6.783414      -NaN  0.00050558   59.8977    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1248  0.805669  0.902076  6.663124  6.416035 -0.00007020   57.7745    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4548       spiral    1252  0.947451  0.954369  8.050858  8.070877  0.00074157   54.5624    2.6518    2.3246       NaN       NaN       NaN       NaN    2.5008
NGC4548       spiral    1253  1.000000  1.000000  8.754619  8.451556  0.00043934   51.2545    2.6206    2.1809       NaN       NaN       NaN       NaN    2.7281
NGC4548       spiral    1281      -NaN  0.999487 10.153443      -NaN  0.00028534   31.8142    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4579       spiral     357  1.000000      -NaN  8.494180  8.298016  0.00287110  176.9152   13.3044   14.4776       NaN       NaN       NaN       NaN   13.1943
NGC4579       spiral     358  1.000000      -NaN  7.935945  7.915169  0.00377717  182.3233   12.4020   13.8726       NaN       NaN       NaN       NaN   12.2177
NGC4579       spiral     359  1.000000      -NaN  7.470480  7.482783  0.00380334  187.1650   12.1179   13.8698       NaN       NaN       NaN       NaN   12.0225
NGC4579       spiral     360  0.875668      -NaN  7.116014  7.129154  0.00429670  195.6786   12.8750   14.9964       NaN       NaN       NaN       NaN   13.0884
NGC4579       spiral     365  0.873258      -NaN  7.402476  7.588143  0.00082368  127.0349    6.1125    7.0197       NaN       NaN       NaN       NaN    6.2347
NGC4579       spiral     366  0.976881      -NaN  7.850520  7.837906  0.00204417  121.3465    4.9556    5.5667       NaN       NaN       NaN       NaN    5.0118
NGC4579       spiral     367  1.000000      -NaN  8.394367  8.573829  0.00164026  114.9210    5.9470    6.5034       NaN       NaN       NaN       NaN    5.4230
NGC4579       spiral     368  1.000000      -NaN  9.016700  8.726065  0.00143332  108.6071    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4579       spiral     402  1.000000      -NaN  7.567357  7.385617  0.00622659  223.6522   21.2683   24.2269       NaN       NaN       NaN       NaN   21.1308
NGC4579       spiral     448  0.827894      -NaN  7.386183  7.371668  0.00606691  202.0856   15.3515   17.6441       NaN       NaN       NaN       NaN   15.0238
NGC4579       spiral     449  0.982731      -NaN  6.441640  6.625620  0.01074179  253.7302   22.8433   27.5075       NaN       NaN       NaN       NaN   23.1192
NGC4579       spiral     459  0.982051      -NaN  4.574436  4.607893  0.00660489  250.9646   12.8995   17.0327       NaN       NaN       NaN       NaN   12.6529
NGC4579       spiral     496  1.000000      -NaN  6.001104  5.994372  0.00955463  258.2666   13.9548   17.1735       NaN       NaN       NaN       NaN   13.2333
NGC4579       spiral     508  0.997540      -NaN  6.001104  6.014521  0.00566944  228.4170   13.5386   16.6612       NaN       NaN       NaN       NaN   14.1625
NGC4579       spiral     544  1.000000      -NaN  5.465583  5.366439  0.00694222  262.8772   13.7781   17.4101       NaN       NaN       NaN       NaN   13.9387
NGC4579       spiral     602  0.868166      -NaN  7.567357  7.595081  0.00540504  200.8852   18.2180   20.7523       NaN       NaN       NaN       NaN   18.3199
NGC4579       spiral     683  1.000000      -NaN  9.869968  9.324900  0.00063206   89.4548    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4579       spiral     684  1.000000      -NaN  9.520423  8.862045  0.00090562   98.2375    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4579       spiral     685  1.000000      -NaN  9.266141  8.990449  0.00155400  106.3035    2.3983    2.5122       NaN       NaN       NaN       NaN    2.7278
NGC4579       spiral     686  1.000000      -NaN  9.115099  8.937533  0.00174596  110.6765    6.2292    6.5740       NaN       NaN       NaN       NaN    6.6191
NGC4579       spiral     687  1.000000      -NaN  9.072454  8.878033  0.00097907  113.5257    5.0386    5.3287       NaN       NaN       NaN       NaN    5.7524
NGC4579       spiral     688  1.000000      -NaN  9.139724  8.974167  0.00045654  114.5362    3.9891    4.2048       NaN       NaN       NaN       NaN    4.5333
NGC4579       spiral     689  1.000000      -NaN  9.314527  9.253842  0.00091438  112.8418    4.4364    4.6361       NaN       NaN       NaN       NaN    4.8370
NGC4579       spiral     690  0.994876      -NaN  9.590986  9.495385  0.00188145  106.0208    3.0141    3.1071       NaN       NaN       NaN       NaN    3.2049
NGC4579       spiral     691  1.004813      -NaN  9.960640  9.967186  0.00091362  102.3168    2.3319    2.3604       NaN       NaN       NaN       NaN    1.8755
NGC4579       spiral    1343  0.824649      -NaN  9.173908  8.982593  0.00127414  138.0942    5.0542    5.3184       NaN       NaN       NaN       NaN    4.6715
NGC4579       spiral    1344  1.000000      -NaN  8.715560  8.552485  0.00201186  147.6514    6.7757    7.2930       NaN       NaN       NaN       NaN    6.8921
NGC4579       spiral    1346  0.808905      -NaN  8.097158  8.065563  0.00186302  148.6833    6.3982    7.1001       NaN       NaN       NaN       NaN    6.1723
NGC4579       spiral    1347  0.960615      -NaN  7.960312  7.839501  0.00171168  149.3897    5.9212    6.6154       NaN       NaN       NaN       NaN    5.4570
NGC4579       spiral    1348  0.984460      -NaN  7.947950  7.851409  0.00146754  145.3319    4.9527    5.5367       NaN       NaN       NaN       NaN    4.3499
NGC4579       spiral    1349  1.014033      -NaN  8.060644  7.833067  0.00156596  135.6877    3.8649    4.2967       NaN       NaN       NaN       NaN    3.4152
NGC4579       spiral    1350  1.001104      -NaN  8.293298  8.079281  0.00193469  124.6704    2.6291    2.8894       NaN       NaN       NaN       NaN    2.5634
NGC4579       spiral    1352  0.925258      -NaN  9.076928  8.817408  0.00130972  107.9416    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4579       spiral    1388  1.000000      -NaN  7.948954  8.000819  0.00631487  208.8520   20.7428   23.1875       NaN       NaN       NaN       NaN   21.0153
NGC4579       spiral    1400  1.000000      -NaN  8.573482  8.551209  0.00128898  108.4604    1.1792    1.2782       NaN       NaN       NaN       NaN    2.6798
NGC4579       spiral    1401  1.689302      -NaN  9.347153  8.743897  0.00133647   99.7546    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4579       spiral    1433  1.000000      -NaN  7.374833  7.186442  0.00685860  218.1197   22.3893   25.7474       NaN       NaN       NaN       NaN   22.1502
NGC4579       spiral    1434  0.805772      -NaN  6.503804  6.746080  0.00594801  235.4735   17.8327   21.4081       NaN       NaN       NaN       NaN   18.0050
NGC4579       spiral    1480  1.000000      -NaN  6.613188  6.420928  0.01290973  248.1328   16.4424   19.6327       NaN       NaN       NaN       NaN   15.8982
NGC4579       spiral    1492  0.982947      -NaN  5.602919  5.491307  0.00562427  224.6293   11.7032   14.6884       NaN       NaN       NaN       NaN   12.1715
NGC4579       spiral    1529  1.000000      -NaN  5.602919  5.660058  0.00612691  257.7967   13.5996   17.0684       NaN       NaN       NaN       NaN   13.5732
NGC4579       spiral    1541  0.956993      -NaN  6.613188  6.462773  0.00532594  216.3499   16.6242   19.8498       NaN       NaN       NaN       NaN   17.0208
NGC4579       spiral    1588  1.000000      -NaN  7.374833  7.284698  0.00592276  206.4046   17.6227   20.2658       NaN       NaN       NaN       NaN   17.8804
NGC4579       spiral    1620  1.000000      -NaN  9.347153  8.802305  0.00151627  100.1015    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4579       spiral    1634  0.879537      -NaN  8.679329  8.422460  0.00520943  164.7763   12.2371   13.1951       NaN       NaN       NaN       NaN   12.0459
NGC4579       spiral    1669  1.000000      -NaN  9.076928  8.766709  0.00087014  102.5149    3.6255    3.8334       NaN       NaN       NaN       NaN    4.1858
NGC4579       spiral    1670  1.000000      -NaN  8.636222  8.431107  0.00098152  110.5678    3.4291    3.7055       NaN       NaN       NaN       NaN    3.3248
NGC4579       spiral    1671  1.044577      -NaN  8.293298  8.600096  0.00191639  124.8794    4.5628    5.0146       NaN       NaN       NaN       NaN    5.3961
NGC4579       spiral    1672  0.873338      -NaN  8.060644  8.048857  0.00245563  140.4962    6.4586    7.1802       NaN       NaN       NaN       NaN    6.8133
NGC4579       spiral    1674  0.919261      -NaN  7.960312  8.110857  0.00243615  144.4725    8.9489    9.9980       NaN       NaN       NaN       NaN    8.8389
NGC4579       spiral    1675  1.000000      -NaN  8.097158  8.123634  0.00242250  140.7392    7.5178    8.3426       NaN       NaN       NaN       NaN    7.5672
NGC4579       spiral    1676  1.000000      -NaN  8.352372  8.343452  0.00257073  134.8275    5.6977    6.2437       NaN       NaN       NaN       NaN    6.0076
NGC4579       spiral    1677  1.000000      -NaN  8.715560  8.452410  0.00208898  129.3606    5.6526    6.0843       NaN       NaN       NaN       NaN    5.9247
NGC4579       spiral    1678  1.000000      -NaN  9.173908  9.056469  0.00298894  128.3284    7.5580    7.9532       NaN       NaN       NaN       NaN    6.9579
NGC4579       spiral    1718  1.000000      -NaN 10.212567  9.853653  0.00066951   89.9894    6.4904    6.4885       NaN       NaN       NaN       NaN    7.0578
NGC4579       spiral    1719  0.954706      -NaN 10.224939  9.904165  0.00007953   92.6199    2.3738    2.3716       NaN       NaN       NaN       NaN    2.7875
NGC4579       spiral    1722  1.059937      -NaN 10.831083 10.238757  0.00109823   82.6993    1.5334    1.4869       NaN       NaN       NaN       NaN    1.2384
NGC4731       spiral     285  0.827377  0.842802  7.020841  6.935541  0.00091335    8.5312    0.8968    0.5587    1.3239    1.2561       NaN   31.5770    1.1756
NGC4731       spiral     308      -NaN  0.894462 11.256564      -NaN  0.00060806    4.0420    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4731       spiral     309      -NaN  0.973697 10.130908      -NaN  0.00098425    5.2650    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4731       spiral     310      -NaN  1.229371  9.005251      -NaN  0.00128572    5.7778    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4731       spiral     348  1.000000  0.915839 10.087768  9.460848  0.00180163    8.3974    1.4056    0.7024    1.8204    4.2906       NaN    9.1262    1.2105
NGC4731       spiral     349  0.998617  0.970436  9.040939  8.727055  0.00179765    9.3717    2.2877    1.2326    3.0983    3.1052       NaN   32.6262    2.1119
NGC4731       spiral     350  0.966887  0.943434  8.015503  7.765626  0.00317835   13.8834    2.8036    1.6261    3.9668    4.0470       NaN   29.5683    2.8484
NGC4731       spiral     351  0.870799  0.855574  7.020841  7.226832  0.00266502   17.6127    2.8024    1.7460    4.1372    5.1628       NaN   19.5915    2.8482
NGC4731       spiral     946  0.885521  0.920071  6.111764  6.242551  0.00060475    7.3328    0.5449    0.3624       NaN       NaN       NaN       NaN    0.7642
NGC4731       spiral     947      -NaN  0.976299  7.197275      -NaN  0.00077210    7.0335    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4731       spiral     948      -NaN  0.835050  8.293496      -NaN  0.00144683    6.9317    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4731       spiral     970      -NaN  1.155651 11.615990      -NaN  0.00072745    4.3642    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4731       spiral     971      -NaN  0.937908 10.504633      -NaN  0.00191323    7.4230    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC4731       spiral     972  1.000000  0.997915  9.396680  9.559807  0.00202299    8.5657    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
NGC5248       spiral     269  1.000000  0.994908  9.670061  9.403381  0.01063183   39.3132   10.2267    5.3328       NaN       NaN       NaN       NaN    9.8376
NGC5248       spiral     421  1.000000  0.996652  8.849404  8.778724  0.00111577   24.2191    9.1713    5.2361       NaN       NaN       NaN       NaN    4.7268
NGC5248       spiral     601  1.004346  0.996825  8.587313  8.244670  0.04202403   86.1417   33.9362   19.9442   28.9542   20.0397       NaN  192.8951   32.8942
NGC5248       spiral     625  0.926647  0.949678 10.842529 11.132270  0.00147084   16.8009    2.2858    1.0471       NaN       NaN       NaN       NaN    0.6117
NGC5643       spiral     139  0.825134  0.826344  7.005235  6.779379  0.00174323       NaN    6.8407    4.0026    9.7294       NaN       NaN   13.1568    6.6966
NGC5643       spiral     140  0.993608  0.996748  6.103921  6.129211  0.00295564       NaN    8.8926    5.8707   13.5874       NaN       NaN   17.8271    8.8658
NGC5643       spiral     141  0.988848  0.994268  5.274053  5.190415  0.00587293       NaN   13.7933   10.1766   22.5133       NaN       NaN   23.6238   13.9146
NGC5643       spiral     142  1.000000  1.000000  4.554849  4.589943  0.00872957       NaN   17.2537   14.0166   27.1536       NaN       NaN   37.5558   17.2603
NGC5643       spiral     143  0.836979  0.877120  4.006358  3.921591  0.01090336       NaN   18.0027   15.7399   30.6705       NaN       NaN   31.2139   17.7987
NGC5643       spiral     144  0.931509  0.916747  3.705186  3.814407  0.01000972       NaN   16.3474   14.8809   25.2978       NaN       NaN   43.6314   16.3432
NGC5643       spiral     145  1.000000  1.000000  3.712027  3.850330  0.00851924   88.5662   13.2503   12.0506   24.4872       NaN       NaN   21.1644   13.3265
NGC5643       spiral     146  1.000000  1.000000  4.025311  4.068124  0.00954485   82.6968   17.6062   15.3542   23.1619       NaN       NaN   69.8655   17.6967
NGC5643       spiral     168  1.000000  1.000000  5.994774  5.880675  0.00443450       NaN   13.1540    8.8120   20.2740       NaN       NaN   18.8295   12.9541
NGC5643       spiral     174  0.942962  0.969685  2.012655  2.051505  0.01542932  157.4110   13.5029   15.4188   27.6814       NaN       NaN   21.9974   13.4663
NGC5643       spiral     175  0.997133  0.996512  2.653809  2.612680  0.01201206  139.4235   12.5892   13.1925   25.3077       NaN       NaN   13.4174   12.6111
NGC5643       spiral     176  0.918990  0.812133  3.522480  3.540900  0.01321645  127.5219   14.9831   13.9769   28.1100       NaN       NaN   22.3044   14.9789
NGC5643       spiral     198  0.902172  0.959416  5.446606  5.401664  0.00441582       NaN   10.7872    7.7768   17.3667       NaN       NaN   15.1039   10.6289
NGC5643       spiral     199  0.815364  0.804340  4.357285  4.492816  0.01715265       NaN   30.0627   25.0773   51.0283       NaN       NaN   30.3311   30.1085
NGC5643       spiral     207  1.000000  1.000000  4.357285  4.549968  0.01639155       NaN   23.2566   19.3999   31.0269       NaN       NaN   64.3777   23.2566
NGC5643       spiral     225      -NaN  0.858186  8.650567      -NaN  0.00057651   19.3647    0.0000    0.0000       NaN       NaN       NaN       NaN    0.0000
